time,value
2024-06-21 14:00:00,12.963358444169224
2024-06-21 15:00:00,13.053064509869698
2024-06-21 16:00:00,14.399589879584733
2024-06-21 17:00:00,37.37543297436689
2024-06-21 18:00:00,14.015144852751169
2024-06-21 19:00:00,43.57525754928649
2024-06-21 20:00:00,14.802263510383458
2024-06-21 21:00:00,18.901911795547548
2024-06-21 22:00:00,14.748910433098938
2024-06-21 23:00:00,14.763068338180132
2024-06-22 00:00:00,15.06349631013511
2024-06-22 01:00:00,14.440375318755198
2024-06-22 02:00:00,14.49021484604433
2024-06-22 03:00:00,16.84806486529315
2024-06-22 04:00:00,19.138775606924906
2024-06-22 05:00:00,15.030561965240224
2024-06-22 06:00:00,14.525931559981458
2024-06-22 07:00:00,14.331960084596858
2024-06-22 08:00:00,15.097538854894106
2024-06-22 09:00:00,15.3424067152565
2024-06-22 10:00:00,14.917005702945392
2024-06-22 11:00:00,16.666629870817587
2024-06-22 12:00:00,18.748831711670427
2024-06-22 13:00:00,13.774947723964669
2024-06-22 14:00:00,14.025195488957484
2024-06-22 15:00:00,14.209402206908369
2024-06-22 16:00:00,14.1781145483588
2024-06-22 17:00:00,15.430438609552535
2024-06-22 18:00:00,41.83254949077823
2024-06-22 19:00:00,20.09167319641504
2024-06-22 20:00:00,14.401695707666436
2024-06-22 21:00:00,14.488202764914698
2024-06-22 22:00:00,14.93733102139146
2024-06-22 23:00:00,14.651912575203577
2024-06-23 00:00:00,15.119225722213852
2024-06-23 01:00:00,14.285869405421955
2024-06-23 02:00:00,14.289925971722472
2024-06-23 03:00:00,14.162416871176037
2024-06-23 04:00:00,13.684495741742662
2024-06-23 05:00:00,13.504801336801812
2024-06-23 06:00:00,13.941533234460715
2024-06-23 07:00:00,14.113107989537149
2024-06-23 08:00:00,14.091670577063963
2024-06-23 09:00:00,14.334839239272975
2024-06-23 10:00:00,13.844333534553709
2024-06-23 11:00:00,16.13601992614463
2024-06-23 12:00:00,13.846678819333032
2024-06-23 13:00:00,14.1097947239372
2024-06-23 14:00:00,14.244477492663728
2024-06-23 15:00:00,14.15777263317059
2024-06-23 16:00:00,13.957683840869338
2024-06-23 17:00:00,16.007506358080718
2024-06-23 18:00:00,15.873163537573184
2024-06-23 19:00:00,15.360608604036608
2024-06-23 20:00:00,16.36142900386747
2024-06-23 21:00:00,15.3545101244628
2024-06-23 22:00:00,15.31822006883954
2024-06-23 23:00:00,14.520961498841968
2024-06-24 00:00:00,13.634046557609016
2024-06-24 01:00:00,13.759267240592578
2024-06-24 02:00:00,14.534322603165847
2024-06-24 03:00:00,13.929255560943616
2024-06-24 04:00:00,14.436463871022498
2024-06-24 05:00:00,14.33404208378957
2024-06-24 06:00:00,15.075062541856626
2024-06-24 07:00:00,14.942988063396587
2024-06-24 08:00:00,14.824767127853043
2024-06-24 09:00:00,14.876538873889409
2024-06-24 10:00:00,14.779799132158592
2024-06-24 11:00:00,14.748876793796825
2024-06-24 12:00:00,15.002919252581735
2024-06-24 13:00:00,14.818083391063038
2024-06-24 14:00:00,14.664101715656956
2024-06-24 15:00:00,17.466530845131647
2024-06-24 16:00:00,14.741768494646111
2024-06-24 17:00:00,16.39577473613086
2024-06-24 18:00:00,16.124468876494937
2024-06-24 19:00:00,14.717838182740095
2024-06-24 20:00:00,14.530859277973814
2024-06-24 21:00:00,14.777393086961805
2024-06-24 22:00:00,14.934232089815838
2024-06-24 23:00:00,16.72682194060858
2024-06-25 00:00:00,15.063936711456437
2024-06-25 01:00:00,14.212287441464206
2024-06-25 02:00:00,14.26756807436726
2024-06-25 03:00:00,14.431793398124745
2024-06-25 04:00:00,14.369096483607876
2024-06-25 05:00:00,14.61065996300528
2024-06-25 06:00:00,15.431688562343355
2024-06-25 07:00:00,14.680277292101945
2024-06-25 08:00:00,15.099272138662974
2024-06-25 09:00:00,14.873583954800374
2024-06-25 10:00:00,15.246075181730516
2024-06-25 11:00:00,15.31416465438785
2024-06-25 12:00:00,16.366459947431846
2024-06-25 13:00:00,23.106125800447337
2024-06-25 14:00:00,19.03742384672049
2024-06-25 15:00:00,14.638285073099068
2024-06-25 16:00:00,13.886634771120177
2024-06-25 17:00:00,15.543517149639047
2024-06-25 18:00:00,16.160065370956637
2024-06-25 19:00:00,15.30007038938795
2024-06-25 20:00:00,15.60287152544727
2024-06-25 21:00:00,15.710765907036537
2024-06-25 22:00:00,16.577235103277882
2024-06-25 23:00:00,14.07629935808798
2024-06-26 00:00:00,15.031632739668844
2024-06-26 01:00:00,14.718657647537071
2024-06-26 02:00:00,14.210840212676953
2024-06-26 03:00:00,17.395073149947816
2024-06-26 04:00:00,18.712634033997084
2024-06-26 05:00:00,16.423547663747655
2024-06-26 06:00:00,15.86554740880393
2024-06-26 07:00:00,15.362229546622231
2024-06-26 08:00:00,15.803920597082271
2024-06-26 09:00:00,14.559096003538782
2024-06-26 10:00:00,14.906682042856437
2024-06-26 11:00:00,14.979350293897228
2024-06-26 12:00:00,15.573583462889973
2024-06-26 13:00:00,15.45468211011793
2024-06-26 14:00:00,14.954173546941904
2024-06-26 15:00:00,14.881281877718369
2024-06-26 16:00:00,14.95341918263719
2024-06-26 17:00:00,16.870046702919005
2024-06-26 18:00:00,15.854164681462851
2024-06-26 19:00:00,16.4061242056639
2024-06-26 20:00:00,17.056380228631628
2024-06-26 21:00:00,16.1938816700778
2024-06-26 22:00:00,15.860802801624205
2024-06-26 23:00:00,15.142490925436263
2024-06-27 00:00:00,15.112472028743232
2024-06-27 01:00:00,14.420167980162692
2024-06-27 02:00:00,15.26664683483988
2024-06-27 03:00:00,16.107277737776226
2024-06-27 04:00:00,18.17308538359577
2024-06-27 05:00:00,20.205667689364752
2024-06-27 06:00:00,16.262164859296405
2024-06-27 07:00:00,16.441942278870897
2024-06-27 08:00:00,15.629694976533646
2024-06-27 09:00:00,16.375552242598623
2024-06-27 10:00:00,16.935688974554385
2024-06-27 11:00:00,15.995555021534296
2024-06-27 12:00:00,15.937891010645384
2024-06-27 13:00:00,15.571704129994192
2024-06-27 14:00:00,15.432418601326017
2024-06-27 15:00:00,15.804756133827308
2024-06-27 16:00:00,15.39196542182929
2024-06-27 17:00:00,18.78212323297125
2024-06-27 18:00:00,16.43073848557498
2024-06-27 19:00:00,38.27366899309714
2024-06-27 20:00:00,19.33364674838895
2024-06-27 21:00:00,14.120759874599894
2024-06-27 22:00:00,13.509168056472252
2024-06-27 23:00:00,13.531505488494844
2024-06-28 00:00:00,12.983538322705243
2024-06-28 01:00:00,12.924256229393691
2024-06-28 02:00:00,13.906577121433632
2024-06-28 03:00:00,13.86731041125214
2024-06-28 04:00:00,13.908436932400068
2024-06-28 05:00:00,14.387414796348756
2024-06-28 06:00:00,14.319402896391985
2024-06-28 07:00:00,14.648786833046104
2024-06-28 08:00:00,14.411747506094493
2024-06-28 09:00:00,14.049149325794057
2024-06-28 10:00:00,14.34849424094166
2024-06-28 11:00:00,14.228822254869083
2024-06-28 12:00:00,14.810580673875084
2024-06-28 13:00:00,14.706115636353957
2024-06-28 14:00:00,14.619513097086209
2024-06-28 15:00:00,14.580535410836497
2024-06-28 16:00:00,14.90231269655532
2024-06-28 17:00:00,16.859343908975088
2024-06-28 18:00:00,15.047303953238933
2024-06-28 19:00:00,17.22236500976978
2024-06-28 20:00:00,16.342948238854333
2024-06-28 21:00:00,19.98596391373266
2024-06-28 22:00:00,15.281500973856428
2024-06-28 23:00:00,14.030926043388542
2024-06-29 00:00:00,14.56777970414461
2024-06-29 01:00:00,14.369841853187976
2024-06-29 02:00:00,14.491984801354908
2024-06-29 03:00:00,13.994186658923898
2024-06-29 04:00:00,14.081221440908774
2024-06-29 05:00:00,14.352302787802849
2024-06-29 06:00:00,16.66278102860392
2024-06-29 07:00:00,14.65968769515054
2024-06-29 08:00:00,14.489978570345745
2024-06-29 09:00:00,14.966800980767394
2024-06-29 10:00:00,14.584282906646196
2024-06-29 11:00:00,14.682755354106956
2024-06-29 12:00:00,14.482957889853417
2024-06-29 13:00:00,14.964407851610062
2024-06-29 14:00:00,15.12736764985983
2024-06-29 15:00:00,15.542158931655246
2024-06-29 16:00:00,15.00260745464466
2024-06-29 17:00:00,16.038757864588668
2024-06-29 18:00:00,37.31893647507874
2024-06-29 19:00:00,14.582622200616044
2024-06-29 20:00:00,14.973210455840508
2024-06-29 21:00:00,14.74097653101364
2024-06-29 22:00:00,14.73220957748972
2024-06-29 23:00:00,14.626271963032323
2024-06-30 00:00:00,14.719239109417584
2024-06-30 01:00:00,14.913380739775375
2024-06-30 02:00:00,14.660565918370864
2024-06-30 03:00:00,14.143687769614536
2024-06-30 04:00:00,14.187946275169583
2024-06-30 05:00:00,13.603197768518395
2024-06-30 06:00:00,13.977478978702305
2024-06-30 07:00:00,13.77911083939687
2024-06-30 08:00:00,14.372482459916244
2024-06-30 09:00:00,13.706313026444912
2024-06-30 10:00:00,13.8503848497665
2024-06-30 11:00:00,13.679128395519127
2024-06-30 12:00:00,13.973731805723826
2024-06-30 13:00:00,14.057409574398662
2024-06-30 14:00:00,15.185652335946886
2024-06-30 15:00:00,14.403279241236502
2024-06-30 16:00:00,14.368662382578378
2024-06-30 17:00:00,16.22453252512724
2024-06-30 18:00:00,16.196461727343948
2024-06-30 19:00:00,15.917376425951272
2024-06-30 20:00:00,16.350592620152106
2024-06-30 21:00:00,15.666502554767536
2024-06-30 22:00:00,16.143933843071274
2024-06-30 23:00:00,14.199908697927391
2024-07-01 00:00:00,14.254902968198191
2024-07-01 01:00:00,14.280469410188273
2024-07-01 02:00:00,13.862380910528596
2024-07-01 03:00:00,14.287070773231555
2024-07-01 04:00:00,14.28439729214518
2024-07-01 05:00:00,14.46439006409274
2024-07-01 06:00:00,14.779627801935034
2024-07-01 07:00:00,15.051334611727558
2024-07-01 08:00:00,15.0920719395485
2024-07-01 09:00:00,15.097642872954918
2024-07-01 10:00:00,15.431159570791529
2024-07-01 11:00:00,14.73687303810206
2024-07-01 12:00:00,15.13075579295508
2024-07-01 13:00:00,14.96567521009376
2024-07-01 14:00:00,15.915434508625928
2024-07-01 15:00:00,18.115489957363035
2024-07-01 16:00:00,19.403772253666467
2024-07-01 17:00:00,16.556227263259732
2024-07-01 18:00:00,40.49074062247534
2024-07-01 19:00:00,20.675993074102703
2024-07-01 20:00:00,15.200518165067775
2024-07-01 21:00:00,14.481151714681376
2024-07-01 22:00:00,14.24234156220472
2024-07-01 23:00:00,15.59327193080944
2024-07-02 00:00:00,14.9045956044275
2024-07-02 01:00:00,14.167834652052573
2024-07-02 02:00:00,13.736052309078133
2024-07-02 03:00:00,13.924810370019088
2024-07-02 04:00:00,14.007923810955056
2024-07-02 05:00:00,13.879805194247131
2024-07-02 06:00:00,15.10922744255346
2024-07-02 07:00:00,16.20919897351607
2024-07-02 08:00:00,13.796606402523716
2024-07-02 09:00:00,14.539992805345616
2024-07-02 10:00:00,15.145703448090392
2024-07-02 11:00:00,14.71928528117371
2024-07-02 12:00:00,14.692609719991928
2024-07-02 13:00:00,15.49089547375292
2024-07-02 14:00:00,15.06686222829097
2024-07-02 15:00:00,14.711669963588864
2024-07-02 16:00:00,14.430830999005776
2024-07-02 17:00:00,15.66735270962694
2024-07-02 18:00:00,16.064842293277824
2024-07-02 19:00:00,15.762065755273756
2024-07-02 20:00:00,15.978405728796629
2024-07-02 21:00:00,15.832925687901778
2024-07-02 22:00:00,15.747554059405218
2024-07-02 23:00:00,15.050553042640818
2024-07-03 00:00:00,15.840397116457348
2024-07-03 01:00:00,14.673555767316463
2024-07-03 02:00:00,14.493174553003596
2024-07-03 03:00:00,15.037687825124197
2024-07-03 04:00:00,14.403576901896594
2024-07-03 05:00:00,15.077995726689403
2024-07-03 06:00:00,15.2861803086347
2024-07-03 07:00:00,15.595831058176955
2024-07-03 08:00:00,14.8722125696162
2024-07-03 09:00:00,14.776282371684957
2024-07-03 10:00:00,15.46162841055651
2024-07-03 11:00:00,14.926625532987252
2024-07-03 12:00:00,15.537690402455535
2024-07-03 13:00:00,15.45147498520982
2024-07-03 14:00:00,15.21165802140848
2024-07-03 15:00:00,15.226253540462952
2024-07-03 16:00:00,15.089629993730048
2024-07-03 17:00:00,16.84538179757448
2024-07-03 18:00:00,15.9816184605849
2024-07-03 19:00:00,18.61581410822144
2024-07-03 20:00:00,37.81111840119874
2024-07-03 21:00:00,20.667574569799683
2024-07-03 22:00:00,17.517483026121138
2024-07-03 23:00:00,19.89089563121441
2024-07-04 00:00:00,14.197562127997957
2024-07-04 01:00:00,14.255020912588291
2024-07-04 02:00:00,14.353134544480234
2024-07-04 03:00:00,14.691058615399836
2024-07-04 04:00:00,14.51827483637296
2024-07-04 05:00:00,14.807076833547333
2024-07-04 06:00:00,15.164923585729342
2024-07-04 07:00:00,16.06084702057093
2024-07-04 08:00:00,15.948148825488506
2024-07-04 09:00:00,15.581271119167942
2024-07-04 10:00:00,16.053247417943833
2024-07-04 11:00:00,15.280452313773583
2024-07-04 12:00:00,16.84986867147252
2024-07-04 13:00:00,15.385123838266034
2024-07-04 14:00:00,15.747701201686324
2024-07-04 15:00:00,15.094059938739084
2024-07-04 16:00:00,15.15456904232741
2024-07-04 17:00:00,16.873922274395813
2024-07-04 18:00:00,16.75237870648261
2024-07-04 19:00:00,19.57354895469605
2024-07-04 20:00:00,17.355590620444733
2024-07-04 21:00:00,16.832686980897076
2024-07-04 22:00:00,16.27429435106468
2024-07-04 23:00:00,14.78759342932184
2024-07-05 00:00:00,15.683208572162146
2024-07-05 01:00:00,15.581021095188667
2024-07-05 02:00:00,15.336363468475994
2024-07-05 03:00:00,15.198162757720972
2024-07-05 04:00:00,15.037662403914034
2024-07-05 05:00:00,15.507899284471035
2024-07-05 06:00:00,15.896684267627768
2024-07-05 07:00:00,15.536321598964577
2024-07-05 08:00:00,16.20123908623706
2024-07-05 09:00:00,14.844901717908694
2024-07-05 10:00:00,15.41852591728859
2024-07-05 11:00:00,15.796372884983972
2024-07-05 12:00:00,15.617511315734324
2024-07-05 13:00:00,15.18683441554917
2024-07-05 14:00:00,15.532175348755327
2024-07-05 15:00:00,15.098291933881884
2024-07-05 16:00:00,15.78294174528569
2024-07-05 17:00:00,17.74698624767796
2024-07-05 18:00:00,18.6826239106757
2024-07-05 19:00:00,16.972899985170542
2024-07-05 20:00:00,16.705214866572287
2024-07-05 21:00:00,19.482728942614607
2024-07-05 22:00:00,17.080666545058378
2024-07-05 23:00:00,15.559455006140954
2024-07-06 00:00:00,15.029967206064088
2024-07-06 01:00:00,15.219674221635351
2024-07-06 02:00:00,19.64956773766805
2024-07-06 03:00:00,15.838758165662144
2024-07-06 04:00:00,15.622373484769431
2024-07-06 05:00:00,15.128279082179432
2024-07-06 06:00:00,15.53086190330955
2024-07-06 07:00:00,15.52071314031888
2024-07-06 08:00:00,15.43039549497174
2024-07-06 09:00:00,15.752824275885466
2024-07-06 10:00:00,15.942093835785608
2024-07-06 11:00:00,15.405137810620817
2024-07-06 12:00:00,15.36748787526005
2024-07-06 13:00:00,15.275020151296731
2024-07-06 14:00:00,15.282990763456423
2024-07-06 15:00:00,15.43090796238587
2024-07-06 16:00:00,15.32602260418098
2024-07-06 17:00:00,17.12231891295544
2024-07-06 18:00:00,19.145249142829293
2024-07-06 19:00:00,16.63948463127687
2024-07-06 20:00:00,16.57161936229764
2024-07-06 21:00:00,70.9684858225871
2024-07-06 22:00:00,16.167264069237977
2024-07-06 23:00:00,15.647430710242178
2024-07-07 00:00:00,15.331394729350755
2024-07-07 01:00:00,15.350451918160925
2024-07-07 02:00:00,15.197902954237977
2024-07-07 03:00:00,15.39170005648834
2024-07-07 04:00:00,14.896240639816694
2024-07-07 05:00:00,16.048679413738146
2024-07-07 06:00:00,15.204404058625142
2024-07-07 07:00:00,15.21051349153666
2024-07-07 08:00:00,15.12529389928511
2024-07-07 09:00:00,16.139929523881875
2024-07-07 10:00:00,16.37389230998594
2024-07-07 11:00:00,15.12109464557006
2024-07-07 12:00:00,15.81122614815738
2024-07-07 13:00:00,16.61705998269338
2024-07-07 14:00:00,15.4526062555671
2024-07-07 15:00:00,15.742267408853431
2024-07-07 16:00:00,15.71329367579908
2024-07-07 17:00:00,18.153682887534863
